Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
1061,1332967774863.996620,9.30172252655029,9.43000030517578,28.2999992370605,0
1062,1332967774963.986980,9.3532133102417,9.36999988555908,28.2999992370605,0
1063,1332967775063.990180,9.3532133102417,9.30000019073486,28.2999992370605,0
1064,1332967775164.013260,9.27369976043701,9.25,28.2000007629395,0
1065,1332967775263.984880,9.27369976043701,9.21000003814697,28.2000007629395,0
1066,1332967775364.002000,9.2304630279541,9.17000007629395,28.2000007629395,0
1067,1332967775463.981040,9.2304630279541,9.13000011444092,28.2000007629395,0
1068,1332967775564.021140,9.3250732421875,9.10999965667725,28.2000007629395,0
1069,1332967775663.976720,9.3250732421875,9.10000038146973,28.2000007629395,0
1070,1332967775763.997960,9.387282371521,9.07999992370605,28.2000007629395,0
1071,1332967775863.973080,9.387282371521,9.06999969482422,28.2000007629395,0
1072,1332967775964.022860,9.43092918395996,9.0600004196167,28.2000007629395,0
1073,1332967776063.966220,9.43092918395996,9.0600004196167,28.2000007629395,0
1074,1332967776164.017480,9.46394538879395,9.05000019073486,28.2000007629395,0
1075,1332967776263.966420,9.46394538879395,9.0600004196167,28.2000007629395,0
1076,1332967776364.002280,9.49086856842041,9.0600004196167,28.2000007629395,0
1077,1332967776464.026660,9.49086856842041,9.06999969482422,28.2000007629395,0
1078,1332967776564.018860,9.51430702209473,9.06999969482422,28.2000007629395,0
1079,1332967776663.976980,9.51430702209473,9.06999969482422,28.2000007629395,0
1080,1332967776764.016820,9.53574085235596,9.07999992370605,28.2000007629395,0
1081,1332967776863.959700,9.53574085235596,9.10999965667725,28.2000007629395,0
1082,1332967776964.126780,9.55603504180908,9.14000034332275,28.2000007629395,0
1083,1332967777063.956000,9.55603504180908,9.15999984741211,28.2000007629395,0
1084,1332967777164.015220,9.5756721496582,9.1899995803833,28.2000007629395,0
1085,1332967777263.959880,9.5756721496582,9.22000026702881,28.2000007629395,0
1086,1332967777363.980380,9.59493732452393,9.23999977111816,28.2000007629395,0
1087,1332967777463.998600,9.59493732452393,9.26000022888184,28.2000007629395,0
1088,1332967777564.042240,9.61398029327393,9.27999973297119,28.2000007629395,0
1089,1332967777663.956900,9.61398029327393,9.28999996185303,28.2000007629395,0
1090,1332967777763.975260,9.51578235626221,9.30000019073486,28.1000003814697,0
1091,1332967777863.976460,9.51578235626221,9.3100004196167,28.1000003814697,0
