Sample,X(ms) [10.12.2014 20:45:53 732 UTC],"Heater_Flow_In[%IW112]","Heater_Tin_In[%IW103]","Heater_Tout_In[%IW122]","Signals_DB.Heater_PWR"
328335,1418244727209.429933,49,157,435,40
328336,1418244727210.390933,49,157,435,40
328337,1418244727211.419933,49,157,435,40
328338,1418244727212.449933,49,157,435,40
328339,1418244727213.508933,49,157,435,40
328340,1418244727214.548933,49,157,435,40
328341,1418244727215.695933,49,157,435,40
328342,1418244727216.607933,49,157,435,40
328343,1418244727217.733933,49,157,435,40
328344,1418244727218.736933,49,157,435,40
328345,1418244727219.825933,49,157,435,40
328346,1418244727220.835933,49,157,435,40
328347,1418244727221.902933,49,157,435,40
328348,1418244727222.894933,49,157,435,40
328349,1418244727224.664933,49,157,435,40
328350,1418244727225.760933,49,157,435,40
328351,1418244727226.724933,49,157,435,40
328352,1418244727227.747933,49,157,435,40
328353,1418244727228.886933,49,157,435,40
328354,1418244727229.988933,49,157,435,40
328355,1418244727230.968933,49,157,435,40
328356,1418244727231.960933,49,157,435,40
328357,1418244727233.038933,49,157,435,40
328358,1418244727234.110933,49,157,435,40
328359,1418244727235.204933,49,157,435,40
328360,1418244727236.156933,49,157,435,40
328361,1418244727237.186933,49,157,435,40
328362,1418244727238.242933,49,157,435,40
328363,1418244727239.363933,49,157,435,40
328364,1418244727240.302933,49,157,435,40
328365,1418244727241.404933,49,157,435,40
328366,1418244727242.391933,49,157,435,40
328367,1418244727243.415933,49,157,435,40
328368,1418244727244.478933,49,157,435,40
328369,1418244727245.588933,49,157,435,40
328370,1418244727246.584933,49,157,435,40
328371,1418244727247.643933,49,157,435,40
328372,1418244727248.660933,49,157,435,40
328373,1418244727250.993933,49,157,435,40
328374,1418244727252.165933,49,157,435,40
328375,1418244727253.318933,49,157,435,40
328376,1418244727255.171933,49,157,435,40
328377,1418244727256.349933,49,157,435,40
328378,1418244727257.449933,49,157,435,40
328379,1418244727258.610933,49,157,435,40
328380,1418244727259.719933,49,157,435,40
328381,1418244727260.241933,49,157,435,40
328382,1418244727261.291933,49,157,435,40
328383,1418244727262.342933,49,157,435,40
328384,1418244727263.369933,49,157,435,40
